,_id,CPV_code
7215,5bf800a35fb2add4506dfe2d,79410000-1
7216,5bf801145fb2add4506dff3c,32250000-0
7217,5bf801145fb2add4506dff6f,50110000-9
7218,5bf800a25fb2add4506dfe0a,0
7219,5bf800a25fb2add4506dfde9,0
7220,5bf800a25fb2add4506dfe1c,44160000-9
7221,5bf800a35fb2add4506dfe3f,0
7222,5bf801155fb2add4506dff94,45230000-8
7223,5bf801895fb2add4506e0198,37530000-2
7224,5bf801145fb2add4506dff1f,0
7225,5bf800a35fb2add4506dfe33,0
7226,5bf800a25fb2add4506dfe14,30190000-7
7227,5bf800a25fb2add4506dfe1d,15810000-9
7228,5bf800a35fb2add4506dfe2c,32320000-2
7229,5bf800a35fb2add4506dfe24,30213100-6
7230,5bf800a25fb2add4506dfe1a,50110000-9
7231,5bf800a45fb2add4506dfe44,79820000-8
7232,5bf800a25fb2add4506dfe01,15320000-7
7233,5bf800a25fb2add4506dfdf2,0
7234,5bf800a25fb2add4506dfe07,80410000-1
7235,5bf800a25fb2add4506dfddf,0
7236,5bf800a25fb2add4506dfe16,0
7237,5bf801155fb2add4506dffa0,44320000-9
7238,5bf801155fb2add4506e000c,0
7239,5bf800a55fb2add4506dfe4a,45230000-8
7240,5bf801155fb2add4506dffe2,38540000-2
7241,5bf801155fb2add4506dffe4,30120000-6
7242,5bf800a35fb2add4506dfe31,30230000-0
7243,5bf800a25fb2add4506dfdda,44510000-8
7244,5bf800a35fb2add4506dfe27,79820000-8
7245,5bf801155fb2add4506dffdd,03211200-5
7246,5bf800a25fb2add4506dfe06,24930000-2
7247,5bf800a25fb2add4506dfdf5,0
7248,5bf800a25fb2add4506dfddd,45230000-8
7249,5bf800a55fb2add4506dfe4c,90510000-5
7250,5bf800a25fb2add4506dfde1,50420000-5
7251,5bf800a25fb2add4506dfe0b,45310000-3
7252,5bf800a25fb2add4506dfdce,0
7253,5bf800a15fb2add4506dfdc8,0
7254,5bf801145fb2add4506dff38,45233142-6
7255,5bf801155fb2add4506dff82,71240000-2
7256,5bf800a15fb2add4506dfda9,0
7257,5bf800a15fb2add4506dfdbc,34320000-6
7258,5bf8018a5fb2add4506e01e0,71000000-8
7259,5bf800a25fb2add4506dfde2,45453000-7
7260,5bf801135fb2add4506dff0d,15540000-5
7261,5bf800a15fb2add4506dfdad,0
7262,5bf800a15fb2add4506dfdb3,72320000-4
7263,5bf801145fb2add4506dff2d,45450000-6
7264,5bf801145fb2add4506dff36,34330000-9
7265,5bf801145fb2add4506dff77,71240000-2
7266,5bf800a15fb2add4506dfda5,15831000-2
7267,5bf800a25fb2add4506dfdd8,0
7268,5bf800a15fb2add4506dfda2,50310000-1
7269,5bf800a35fb2add4506dfe3b,30190000-7
7270,5bf801145fb2add4506dff66,71240000-2
7271,5bf800a15fb2add4506dfdaa,0
7272,5bf800a25fb2add4506dfe21,09120000-6
7273,5bf801155fb2add4506dffcb,37530000-2
7274,5bfd59caeca306f8c5bbeebc,0
7275,5bf800a15fb2add4506dfdc4,15510000-6
7276,5bf800a15fb2add4506dfd73,0
7277,5bf800a25fb2add4506dfddc,45230000-8
7278,5bf800a15fb2add4506dfdbf,34928480-6
7279,5bf800a25fb2add4506dfdf6,0
7280,5bf800a25fb2add4506dfdcd,50110000-9
7281,5bf800a15fb2add4506dfdca,39710000-2
7282,5bf800a25fb2add4506dfdcc,0
7283,5bf801895fb2add4506e0177,75250000-3
7284,5bf8018b5fb2add4506e0212,31710000-6
7285,5bf800a15fb2add4506dfdb7,0
7286,5bf800a15fb2add4506dfdb9,15840000-8
7287,5bf800a15fb2add4506dfdc2,22210000-5
7288,5bf800a05fb2add4506dfd5e,0
7289,5bf800a05fb2add4506dfd50,0
7290,5bf800a15fb2add4506dfd6d,0
7291,5bf801165fb2add4506e0042,30230000-0
7292,5bf800a15fb2add4506dfd85,0
7293,5bf800a25fb2add4506dfdee,44510000-8
7294,5bf800a25fb2add4506dfdf9,39120000-9
7295,5bf801145fb2add4506dff49,72310000-1
7296,5bf800a15fb2add4506dfd93,0
7297,5bf800a25fb2add4506dfe05,15110000-2
7298,5bf800a15fb2add4506dfd7d,32320000-2
7299,5bf801145fb2add4506dff32,72410000-7
7300,5bf800a15fb2add4506dfd74,0
7301,5bf800a05fb2add4506dfd5f,15840000-8
7302,5bf800a05fb2add4506dfd63,0
7303,5bf800a15fb2add4506dfd88,33120000-7
7304,5bf801155fb2add4506dffd3,42512200-0
7305,5bfd4b46eca306f8c5bbbc8b,0
7306,5bf800a05fb2add4506dfd6a,0
7307,5bf800a05fb2add4506dfd5b,79410000-1
7308,5bf800a25fb2add4506dfde8,0
7309,5bf800a15fb2add4506dfd7b,60140000-1
7310,5bf800a25fb2add4506dfdd9,09120000-6
7311,5bf800a15fb2add4506dfd6e,0
7312,5bf800a05fb2add4506dfd45,45110000-1
7313,5bf800a25fb2add4506dfde0,0
7314,5bf800a25fb2add4506dfe0f,45212210-1
7315,5bf800a05fb2add4506dfd4b,79420000-4
7316,5bf8009f5fb2add4506dfd19,0
7317,5bf801165fb2add4506e0083,0
7318,5bf801145fb2add4506dff5b,72220000-3
7319,5bf800a05fb2add4506dfd64,09132000-3
7320,5bf800a05fb2add4506dfd55,0
7321,5bf800a15fb2add4506dfd95,39130000-2
7322,5bf800a05fb2add4506dfd62,15830000-5
7323,5bfd5dbaeca306f8c5bbf5fb,0
7324,5bf800a05fb2add4506dfd2d,0
7325,5bf800a05fb2add4506dfd3b,45420000-7
7326,5bf800a05fb2add4506dfd21,33140000-3
7327,5bf800a35fb2add4506dfe2e,0
7328,5bf800a05fb2add4506dfd29,33140000-3
7329,5bf800a05fb2add4506dfd2e,14210000-6
7330,5bf800a15fb2add4506dfdb5,45310000-3
7331,5bf800a05fb2add4506dfd36,0
7332,5bf800a25fb2add4506dfdd5,0
7333,5bf800a15fb2add4506dfd91,38820000-9
7334,5bf8009f5fb2add4506dfcfa,0
7335,5bf800a05fb2add4506dfd6c,0
7336,5bf801145fb2add4506dff65,44313100-8
7337,5bf800a15fb2add4506dfdc1,33140000-3
7338,5bf8009f5fb2add4506dfcfc,34330000-9
7339,5bf8009f5fb2add4506dfcdb,0
7340,5bf800a05fb2add4506dfd47,15540000-5
7341,5bf800a15fb2add4506dfd8f,45230000-8
7342,5bf800a05fb2add4506dfd30,71630000-3
7343,5bf800a15fb2add4506dfd92,24610000-3
7344,5bf800a05fb2add4506dfd37,33190000-8
7345,5bf800a15fb2add4506dfdc5,37450000-7
7346,5bf800a25fb2add4506dfdff,45450000-6
7347,5bf8009f5fb2add4506dfce5,0
7348,5bf8009f5fb2add4506dfd0f,37520000-9
7349,5bf801155fb2add4506dffb4,0
7350,5bf800a15fb2add4506dfdb1,0
7351,5bf8009f5fb2add4506dfd11,03330000-3
7352,5bf800a25fb2add4506dfe00,45450000-6
7353,5bf8009f5fb2add4506dfcd1,0
7354,5bf8009f5fb2add4506dfcba,0
7355,5bf8009f5fb2add4506dfcf3,45233142-6
7356,5bf801145fb2add4506dff21,09310000-5
7357,5bf800a25fb2add4506dfdf7,0
7358,5bf800a05fb2add4506dfd3e,80410000-1
7359,5bf8009f5fb2add4506dfcdd,60100000-9
7360,5bf800a05fb2add4506dfd39,15530000-2
7361,5bf800a25fb2add4506dfe0c,09320000-8
7362,5bf8009f5fb2add4506dfcdf,39130000-2
7363,5bf801165fb2add4506e00a2,09100000-0
7364,5bf8009d5fb2add4506dfca5,0
7365,5bf8009f5fb2add4506dfcf1,60180000-3
7366,5bf8009f5fb2add4506dfd0b,0
7367,5bf800a05fb2add4506dfd2f,80510000-2
7368,5bf8009f5fb2add4506dfcde,39710000-2
7369,5bf8009f5fb2add4506dfcd8,09310000-5
7370,5bf800a35fb2add4506dfe26,45450000-6
7371,5bf800a15fb2add4506dfdaf,79950000-8
7372,5bf8009f5fb2add4506dfce1,34900000-6
7373,5bf800a15fb2add4506dfdb6,03220000-9
7374,5bf8009f5fb2add4506dfd14,0
7375,5bf800a05fb2add4506dfd2a,15810000-9
7376,5bf8009d5fb2add4506dfc91,0
7377,5bf800a05fb2add4506dfd1e,31440000-2
7378,5bf8009f5fb2add4506dfce9,33190000-8
7379,5bf8009d5fb2add4506dfcaa,34310000-3
7380,5bf800a05fb2add4506dfd38,39150000-8
7381,5bf8009f5fb2add4506dfcd7,15530000-2
7382,5bf800a05fb2add4506dfd52,03220000-9
7383,5bf800a25fb2add4506dfe04,65110000-7
7384,5bf8009f5fb2add4506dfd0c,09320000-8
7385,5bf8009f5fb2add4506dfcc1,0
7386,5bf8009d5fb2add4506dfcae,0
7387,5bf800a15fb2add4506dfd7e,71520000-9
7388,5bf800a05fb2add4506dfd60,50310000-1
7389,5bf8009f5fb2add4506dfcc2,0
7390,5bf8009e5fb2add4506dfcb2,0
7391,5bf8009f5fb2add4506dfcec,0
7392,5bf800255fb2add4506df9e9,0
7393,5bf8009f5fb2add4506dfcd5,80520000-5
7394,5bf800255fb2add4506df9e6,0
7395,5bf8009f5fb2add4506dfd16,45310000-3
7396,5bf8009f5fb2add4506dfce3,31220000-4
7397,5bf800a15fb2add4506dfda1,44170000-2
7398,5bf8018a5fb2add4506e01b6,30210000-4
7399,5bf800a05fb2add4506dfd51,15860000-4
7400,5bf8009e5fb2add4506dfcb5,09130000-9
7401,5bf8009f5fb2add4506dfcc6,72310000-1
7402,5bf800255fb2add4506df9c8,0
7403,5bf8009d5fb2add4506dfc8d,33140000-3
7404,5bf800a15fb2add4506dfdc0,0
7405,5bf8009f5fb2add4506dfcc3,18140000-2
7406,5bf8009f5fb2add4506dfce8,71320000-7
7407,5bf801165fb2add4506e006c,34330000-9
7408,5bf800255fb2add4506df9c9,34320000-6
7409,5bf8009f5fb2add4506dfcd9,42161000-5
7410,5bf800a25fb2add4506dfdf1,51210000-7
7411,5bf8009f5fb2add4506dfcbb,0
7412,5bf800245fb2add4506df9bc,0
7413,5bf800255fb2add4506df9d8,45220000-5
7414,5bf800a25fb2add4506dfde3,50110000-9
7415,5bf800255fb2add4506df9da,03140000-4
7416,5bf8009f5fb2add4506dfcbc,45230000-8
7417,5bf800245fb2add4506df99b,0
7418,5bf8009f5fb2add4506dfd09,32320000-2
7419,5bf8009d5fb2add4506dfc94,0
7420,5bf800255fb2add4506df9c3,34310000-3
7421,5bf800245fb2add4506df9b9,33600000-6
7422,5bf800245fb2add4506df9a9,22210000-5
7423,5bf800255fb2add4506df9cd,39710000-2
7424,5bf800a35fb2add4506dfe2b,50700000-2
7425,5bf800245fb2add4506df991,0
7426,5bf800245fb2add4506df9b5,22210000-5
7427,5bf800255fb2add4506df9c7,15850000-1
7428,5bf8009f5fb2add4506dfcea,37440000-4
7429,5bf800245fb2add4506df9b7,44220000-8
7430,5bf800245fb2add4506df996,39220000-0
7431,5bf800a05fb2add4506dfd40,15220000-6
7432,5bf800a05fb2add4506dfd33,15330000-0
7433,5bf800245fb2add4506df994,32320000-2
7434,5bf800245fb2add4506df9ad,0
7435,5bf800a15fb2add4506dfd97,18130000-9
7436,5bf800a25fb2add4506dfdcf,24450000-3
7437,5bf800245fb2add4506df961,0
7438,5bf800a05fb2add4506dfd69,0
7439,5bf801155fb2add4506e0000,51220000-0
7440,5bf800245fb2add4506df98e,60180000-3
7441,5bf800245fb2add4506df9b0,0
7442,5bf800255fb2add4506df9c4,50410000-2
7443,5bf800255fb2add4506df9dd,09123000-7
7444,5bf800245fb2add4506df995,45310000-3
7445,5bf800245fb2add4506df99e,79810000-5
7446,5bf8009d5fb2add4506dfc93,30190000-7
7447,5bf800255fb2add4506df9e7,0
7448,5bf800245fb2add4506df97c,15530000-2
7449,5bf800235fb2add4506df954,0
7450,5bf800a05fb2add4506dfd1d,03300000-2
7451,5bf800a05fb2add4506dfd4a,0
7452,5bf800235fb2add4506df956,0
7453,5bf800245fb2add4506df966,0
7454,5bf800245fb2add4506df997,0
7455,5bf800255fb2add4506df9d5,15530000-2
7456,5bf800a15fb2add4506dfd76,39110000-6
7457,5bf800255fb2add4506df9d3,03410000-7
7458,5bf800235fb2add4506df93f,0
7459,5bf800245fb2add4506df974,30230000-0
7460,5bf800245fb2add4506df963,44160000-9
7461,5bf800235fb2add4506df92c,0
7462,5bf8009f5fb2add4506dfcf4,90722300-7
7463,5bf8009d5fb2add4506dfc8b,79950000-8
7464,5bf800245fb2add4506df95c,50110000-9
7465,5bf800235fb2add4506df947,0
7466,5bf800255fb2add4506df9ee,39710000-2
7467,5bf800235fb2add4506df91c,0
7468,5bf800245fb2add4506df960,45000000-7
7469,5bf800a05fb2add4506dfd28,32320000-2
7470,5bf800a05fb2add4506dfd31,15110000-2
7471,5bf800245fb2add4506df968,30190000-7
7472,5bf800235fb2add4506df90d,0
7473,5bf800245fb2add4506df959,09211100-2
7474,5bf800245fb2add4506df98f,15110000-2
7475,5bf800245fb2add4506df975,0
7476,5bf800245fb2add4506df976,0
7477,5bf800a05fb2add4506dfd58,15540000-5
7478,5bfd5f65eca306f8c5bbf974,0
7479,5bf800245fb2add4506df962,0
7480,5bf800245fb2add4506df95b,0
7481,5bf800235fb2add4506df946,22210000-5
7482,5bf8009f5fb2add4506dfcf0,39140000-5
7483,5bf800235fb2add4506df925,0
7484,5bf800235fb2add4506df929,66510000-8
7485,5bf800235fb2add4506df94f,44110000-4
7486,5bf800a05fb2add4506dfd23,51210000-7
7487,5bf800245fb2add4506df96c,39120000-9
7488,5bf800a15fb2add4506dfd99,65210000-8
7489,5bf800235fb2add4506df92f,0
7490,5bf800235fb2add4506df906,0
7491,5bf800235fb2add4506df948,0
7492,5bf800235fb2add4506df8fc,45000000-7
7493,5bf800a15fb2add4506dfda0,09310000-5
7494,5bf800235fb2add4506df921,44000000-0
7495,5bf800235fb2add4506df94d,64110000-0
7496,5bf800235fb2add4506df91e,15420000-8
7497,5bf800245fb2add4506df965,44330000-2
7498,5bf801165fb2add4506e005d,71240000-2
7499,5bf800235fb2add4506df924,0
7500,5bf800235fb2add4506df945,0
7501,5bf801155fb2add4506dffd6,39110000-6
7502,5bf800235fb2add4506df8d9,0
7503,5bf800245fb2add4506df96b,50410000-2
7504,5bf8009f5fb2add4506dfd02,03210000-6
7505,5bf800245fb2add4506df99a,0
7506,5bf800235fb2add4506df93d,44220000-8
7507,5bf800235fb2add4506df8ea,0
7508,5bf800235fb2add4506df90f,39710000-2
7509,5bf802255fb2add4506e051a,79530000-8
7510,5bf800235fb2add4506df923,42660000-0
7511,5bf800235fb2add4506df8fd,09110000-3
7512,5bf800235fb2add4506df905,80570000-0
7513,5bf800235fb2add4506df90e,18110000-3
7514,5bf800235fb2add4506df8fe,45420000-7
7515,5bf8009f5fb2add4506dfcc7,0
7516,5bf800245fb2add4506df97b,50532000-3
7517,5bf800235fb2add4506df8f4,09211100-2
7518,5bf800235fb2add4506df8eb,98300000-6
7519,5bf800235fb2add4506df912,15130000-8
7520,5bfd5f62eca306f8c5bbf95c,0
7521,5bf800245fb2add4506df986,85111000-0
7522,5bf800235fb2add4506df904,0
7523,5bf800245fb2add4506df982,34913000-0
7524,5bf8009d5fb2add4506dfc8f,0
7525,5bf8009d5fb2add4506dfcb0,39110000-6
7526,5bf800235fb2add4506df8f2,33140000-3
7527,5bf800245fb2add4506df9a1,79410000-1
7528,5bf800235fb2add4506df8e1,0
7529,5bf800235fb2add4506df8ff,43830000-0
7530,5bf800235fb2add4506df93a,0
7531,5bf800255fb2add4506df9e5,45453000-7
7532,5bf800225fb2add4506df8b4,0
7533,5bf800a05fb2add4506dfd27,15530000-2
7534,5bf800245fb2add4506df97f,15544000-3
7535,5bf800235fb2add4506df908,44910000-2
7536,5bf800245fb2add4506df9bf,79820000-8
7537,5bf800245fb2add4506df98d,39220000-0
7538,5bf800235fb2add4506df8e5,71220000-6
7539,5bf800a35fb2add4506dfe25,45450000-6
7540,5bf800235fb2add4506df8ed,79340000-9
7541,5bf800245fb2add4506df969,33700000-7
7542,5bf800235fb2add4506df8d3,50110000-9
7543,5bf8018b5fb2add4506e020e,45450000-6
7544,5bf800225fb2add4506df8be,33198200-6
7545,5bf7ff525fb2add4506df730,0
7546,5bf800a05fb2add4506dfd41,50312000-5
7547,5bf800235fb2add4506df919,71520000-9
7548,5bf800255fb2add4506df9ce,09132000-3
7549,5bf8009f5fb2add4506dfcc9,30190000-7
7550,5bf800235fb2add4506df8d5,0
7551,5bf800225fb2add4506df8ae,79820000-8
7552,5bf800235fb2add4506df8ee,44110000-4
7553,5bf800235fb2add4506df8f5,15810000-9
7554,5bfd4d1feca306f8c5bbc440,0
7555,5bf800225fb2add4506df8ad,15510000-6
7556,5bf800225fb2add4506df8bc,71320000-7
7557,5bf800225fb2add4506df8b0,15830000-5
7558,5bf8018a5fb2add4506e01c2,45260000-7
7559,5bf7ff525fb2add4506df72d,15870000-7
7560,5bf800235fb2add4506df938,09110000-3
7561,5bf800225fb2add4506df8a3,0
7562,5bf800245fb2add4506df980,09310000-5
7563,5bfd550deca306f8c5bbe1d5,0
7564,5bf800225fb2add4506df8b3,0
7565,5bfd5f65eca306f8c5bbf975,0
7566,5bf7ff525fb2add4506df714,0
7567,5bf800a25fb2add4506dfdeb,09130000-9
7568,5bf800225fb2add4506df8af,33600000-6
7569,5bf7ff525fb2add4506df72b,79120000-1
7570,5bf7ff515fb2add4506df70c,48820000-2
7571,5bf8009f5fb2add4506dfcf6,39160000-1
7572,5bf7ff515fb2add4506df6ef,0
7573,5bf7ff515fb2add4506df6f2,0
7574,5bf7ff525fb2add4506df717,60100000-9
7575,5bf7ff525fb2add4506df71e,0
7576,5bf800235fb2add4506df8d4,45260000-7
7577,5bf800245fb2add4506df957,45453000-7
7578,5bf800235fb2add4506df8dc,37420000-8
7579,5bf7ff515fb2add4506df6dd,0
7580,5bf7ff515fb2add4506df6e8,0
7581,5bf801155fb2add4506e0008,0
7582,5bf7ff515fb2add4506df6df,0
7583,5bfd4bddeca306f8c5bbbee5,0
7584,5bf7ff515fb2add4506df709,15840000-8
7585,5bf800225fb2add4506df8a4,45453000-7
7586,5bf7ff525fb2add4506df719,31120000-3
7587,5bf800235fb2add4506df8ec,15550000-8
7588,5bf800235fb2add4506df939,55240000-4
7589,5bf800225fb2add4506df8b2,22200000-2
7590,5bf800235fb2add4506df8f8,15220000-6
7591,5bf800255fb2add4506df9cb,0
7592,5bf7ff515fb2add4506df6fc,0
7593,5bf7ff515fb2add4506df6f3,33190000-8
7594,5bf7ff515fb2add4506df70b,0
7595,5bf7ff525fb2add4506df710,34350000-5
7596,5bf7ff515fb2add4506df6d6,0
7597,5bf800245fb2add4506df9ae,30230000-0
7598,5bf7ff515fb2add4506df6ea,45230000-8
7599,5bf801155fb2add4506dffeb,45310000-3
7600,5bf7ff515fb2add4506df6c7,09320000-8
7601,5bf7ff525fb2add4506df715,0
7602,5bf7ff515fb2add4506df6d5,15510000-6
7603,5bf800235fb2add4506df8f6,66510000-8
7604,5bf800235fb2add4506df8de,15130000-8
7605,5bf800235fb2add4506df8cc,71220000-6
7606,5bf7ff515fb2add4506df6f4,22000000-0
7607,5bf7ff515fb2add4506df6f1,39150000-8
7608,5bf800a15fb2add4506dfda7,09320000-8
7609,5bf800235fb2add4506df8fa,30230000-0
7610,5bf7ff525fb2add4506df732,45453000-7
7611,5bf7ff515fb2add4506df69f,71240000-2
7612,5bf7ff515fb2add4506df6c9,0
7613,5bf7ff515fb2add4506df6c4,15610000-7
7614,5bf7ff515fb2add4506df6e3,71310000-4
7615,5bf7ff515fb2add4506df699,0
7616,5bf800255fb2add4506df9dc,09320000-8
7617,5bf7ff515fb2add4506df6e2,15810000-9
7618,5bf800255fb2add4506df9d7,45000000-7
7619,5bf7ff515fb2add4506df6cc,45260000-7
7620,5bf801165fb2add4506e0093,33140000-3
7621,5bf800245fb2add4506df967,0
7622,5bfd4e39eca306f8c5bbc72a,0
7623,5bf7ff505fb2add4506df681,0
7624,5bf7ff525fb2add4506df711,37410000-5
7625,5bf7ff505fb2add4506df688,0
7626,5bf7ff505fb2add4506df68c,15860000-4
7627,5bf800225fb2add4506df8a0,45000000-7
7628,5bf7ff515fb2add4506df6ce,45450000-6
7629,5bf7ff515fb2add4506df6bb,72260000-5
7630,5bf7ff515fb2add4506df6fd,15110000-2
7631,5bf7ff505fb2add4506df695,0
7632,5bf7ff505fb2add4506df696,31120000-3
7633,5bf7ff515fb2add4506df6b6,0
7634,5bf7ff515fb2add4506df6bc,0
7635,5bf800a15fb2add4506dfdc6,50110000-9
7636,5bf7ff515fb2add4506df6d9,44420000-0
7637,5bf7ff515fb2add4506df6fe,39710000-2
7638,5bf7ff505fb2add4506df66c,0
7639,5bf800235fb2add4506df936,39120000-9
7640,5bf7ff515fb2add4506df6d2,22460000-2
7641,5bf7ff515fb2add4506df6d3,30140000-2
7642,5bf7ff505fb2add4506df661,80530000-8
7643,5bf7ff505fb2add4506df693,0
7644,5bf800225fb2add4506df8aa,45310000-3
7645,5bf7ff505fb2add4506df652,0
7646,5bf7ff505fb2add4506df673,0
7647,5bfd5f5feca306f8c5bbf94b,0
7648,5bf7ff505fb2add4506df63c,0
7649,5bfd6c09eca306f8c5bc10e4,0
7650,5bf7ff505fb2add4506df676,0
7651,5bf7ff515fb2add4506df698,39120000-9
7652,5bf7ff515fb2add4506df697,0
7653,5bf7ff525fb2add4506df723,09120000-6
7654,5bf7ff505fb2add4506df62b,0
7655,5bf7ff515fb2add4506df6ab,09320000-8
7656,5bf7ff515fb2add4506df6b3,0
7657,5bf7ff505fb2add4506df639,15821200-1
7658,5bf800235fb2add4506df8cd,38540000-2
7659,5bf7ff515fb2add4506df702,80510000-2
7660,5bf7ff505fb2add4506df662,45260000-7
7661,5bf7ff515fb2add4506df6c0,09130000-9
7662,5bf7ff515fb2add4506df6f6,50410000-2
7663,5bf7ff525fb2add4506df724,15510000-6
7664,5bf7ff505fb2add4506df67e,31610000-5
7665,5bf7ff505fb2add4506df67d,34928400-2
7666,5bf7ff505fb2add4506df62e,0
7667,5bf7ff515fb2add4506df6da,71240000-2
7668,5bf7ff505fb2add4506df612,0
7669,5bf7ff515fb2add4506df6c5,03140000-4
7670,5bf7ff505fb2add4506df684,45453000-7
7671,5bf7ff505fb2add4506df67c,50310000-1
7672,5bf7ff515fb2add4506df6e5,71620000-0
7673,5bf7ff505fb2add4506df66a,39510000-0
7674,5bf7ff505fb2add4506df623,0
7675,5bf7ff515fb2add4506df6cd,03220000-9
7676,5bf7ff4f5fb2add4506df600,44000000-0
7677,5bf7ff505fb2add4506df626,0
7678,5bf7ff525fb2add4506df716,38510000-3
7679,5bf800225fb2add4506df8b9,71320000-7
7680,5bf7ff505fb2add4506df641,50310000-1
7681,5bf7ff505fb2add4506df63b,79410000-1
7682,5bf7ff4f5fb2add4506df5e1,0
7683,5bf801155fb2add4506dffff,33190000-8
7684,5bf7ff505fb2add4506df622,0
7685,5bf800225fb2add4506df8bd,22410000-7
7686,5bf7ff515fb2add4506df69b,45330000-9
7687,5bf7ff4f5fb2add4506df5e6,0
7688,5bf800255fb2add4506df9ed,0
7689,5bf7ff515fb2add4506df6a2,51220000-0
7690,5bf7ff4f5fb2add4506df5fd,71520000-9
7691,5bf7ff4f5fb2add4506df609,0
7692,5bf7ff505fb2add4506df615,50710000-5
7693,5bf7ff505fb2add4506df613,45000000-7
7694,5bf7ff4f5fb2add4506df5f7,09320000-8
7695,5bf7ff505fb2add4506df61f,15230000-9
7696,5bf8009f5fb2add4506dfd18,09320000-8
7697,5bf7ff515fb2add4506df6fb,64220000-4
7698,5bf7ff515fb2add4506df6ac,45316100-6
7699,5bf7ff505fb2add4506df629,45000000-7
7700,5bf7ff505fb2add4506df62d,15130000-8
7701,5bf7ff505fb2add4506df619,0
7702,5bf7ff505fb2add4506df627,39161000-8
7703,5bf7ff505fb2add4506df61d,50532000-3
7704,5bf7ff505fb2add4506df636,22610000-9
7705,5bf7ff525fb2add4506df725,09320000-8
7706,5bf7ff505fb2add4506df63f,44000000-0
7707,5bf7ff505fb2add4506df61a,0
7708,5bf7ff4f5fb2add4506df60a,0
7709,5bf7ff505fb2add4506df68b,44510000-8
7710,5bf7ff505fb2add4506df621,32320000-2
7711,5bf7ff505fb2add4506df620,15810000-9
7712,5bf7ff505fb2add4506df694,45230000-8
7713,5bf7ff4f5fb2add4506df60d,0
7714,5bf7ff4f5fb2add4506df5df,0
7715,5bf7ff4f5fb2add4506df60e,24320000-3
7716,5bf7ff4f5fb2add4506df5e5,39510000-0
7717,5bf7ff515fb2add4506df69e,44510000-8
7718,5bf8009d5fb2add4506dfc9f,50420000-5
7719,5bf7ff4f5fb2add4506df5d2,45000000-7
7720,5bf7ff4f5fb2add4506df5bc,15870000-7
7721,5bf7ff4f5fb2add4506df5fc,22450000-9
7722,5bf7fea45fb2add4506df486,0
7723,5bf7ff4f5fb2add4506df5ea,66510000-8
7724,5bf7ff4f5fb2add4506df5f1,45310000-3
7725,5bf7fea35fb2add4506df478,0
7726,5bf7ff4f5fb2add4506df5d3,0
7727,5bf7ff4f5fb2add4506df5b6,0
7728,5bfd4a09eca306f8c5bbb604,30125000-1
7729,5bf7fea35fb2add4506df47d,0
7730,5bf7ff4f5fb2add4506df5d1,71320000-7
7731,5bf7fea35fb2add4506df47e,44000000-0
7732,5bf7ff4e5fb2add4506df5aa,44420000-0
7733,5bf7ff515fb2add4506df6ae,92310000-7
7734,5bfd4bdceca306f8c5bbbe2c,45310000-3
7735,5bf7fea35fb2add4506df47f,50710000-5
7736,5bf7fea35fb2add4506df475,72220000-3
7737,5bf7ff505fb2add4506df611,09130000-9
7738,5bf7ff515fb2add4506df700,42120000-6
7739,5bf7fea45fb2add4506df484,18130000-9
7740,5bf7fea45fb2add4506df485,0
7741,5bf7ff4e5fb2add4506df5a6,45233253-7
7742,5bf800225fb2add4506df8ac,33140000-3
7743,5bf800255fb2add4506df9c6,30190000-7
7744,5bf7ff4e5fb2add4506df59c,80570000-0
7745,5bf7ff4f5fb2add4506df5c3,79110000-8
7746,5bf7fea35fb2add4506df43f,0
7747,5bf7fea35fb2add4506df45a,0
7748,5bf7fea35fb2add4506df479,0
7749,5bf7fea35fb2add4506df452,0
7750,5bf7fea35fb2add4506df441,0
7751,5bf7ff4e5fb2add4506df59f,15850000-1
7752,5bf7fea35fb2add4506df471,71220000-6
7753,5bf7ff4f5fb2add4506df5db,42716120-5
7754,5bfd4b46eca306f8c5bbbc7b,45310000-3
7755,5bf7fea35fb2add4506df46b,31210000-1
7756,5bfd4bdbeca306f8c5bbbdc5,45310000-3
7757,5bf7ff4e5fb2add4506df59e,39710000-2
7758,5bf7ff505fb2add4506df62a,39510000-0
7759,5bf800a25fb2add4506dfdef,30210000-4
7760,5bf7fea35fb2add4506df439,0
7761,5bf7fea35fb2add4506df467,39110000-6
7762,5bf7fea35fb2add4506df440,0
7763,5bf7fea35fb2add4506df468,15110000-2
7764,5bf800a15fb2add4506dfd77,03210000-6
7765,5bf7fea35fb2add4506df45b,0
7766,5bf7fea35fb2add4506df460,64210000-1
7767,5bf800225fb2add4506df8bb,09130000-9
7768,5bfd6bd1eca306f8c5bc100e,0
7769,5bf7fea35fb2add4506df473,0
7770,5bf7ff4f5fb2add4506df604,03110000-5
7771,5bf7ff515fb2add4506df6c3,71410000-5
7772,5bf7fea35fb2add4506df45c,0
7773,5bf7fea35fb2add4506df449,24910000-6
7774,5bf7fea35fb2add4506df457,0
7775,5bf7fea35fb2add4506df463,09320000-8
7776,5bf7fea35fb2add4506df43c,45000000-7
7777,5bfd5138eca306f8c5bbd95c,0
7778,5bf8018c5fb2add4506e0283,0
7779,5bf800a25fb2add4506dfdde,0
7780,5bfd5138eca306f8c5bbd951,0
7781,5bf7ff505fb2add4506df630,72320000-4
7782,5bf7ff505fb2add4506df647,0
